order_id,quantity,month_name,day_name,order_time,unit_price,total_sales,pizza_size,pizza_category,pizza_name
1,1,Jun,Saturday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Oct,Thursday,22,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Aug,Tuesday,13,24,24,S,Veggie,The Green Garden Pizza
1,1,Nov,Friday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Aug,Monday,16,25,25,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Sep,Saturday,11,16.75,16.75,M,Chicken,The California Chicken Pizza
7,8,Jul,Thursday,17,84,96,S,Classic,The Big Meat Pizza
3,3,Jul,Monday,12,49.5,49.5,L,Classic,The Hawaiian Pizza
1,1,Aug,Tuesday,16,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Oct,Tuesday,12,12,12,S,Classic,The Big Meat Pizza
1,1,Jul,Monday,15,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Oct,Wednesday,15,16,16,M,Veggie,The Green Garden Pizza
1,1,Nov,Friday,13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
2,2,Aug,Sunday,14,32,32,M,Classic,The Italian Capocollo Pizza
1,1,Oct,Wednesday,15,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Nov,Sunday,12,12,12,S,Classic,The Classic Deluxe Pizza
3,3,Oct,Thursday,12,50.25,50.25,M,Chicken,The California Chicken Pizza
3,3,Jul,Wednesday,16,49.5,49.5,L,Classic,The Hawaiian Pizza
1,1,Sep,Wednesday,12,12,12,S,Veggie,The Spinach and Feta Pizza
7,8,Jul,Friday,20,84,96,S,Classic,The Big Meat Pizza
1,1,Aug,Sunday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
3,3,Jul,Friday,12,36.75,36.75,S,Supreme,The Sicilian Pizza
2,2,Sep,Tuesday,17,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,Oct,Friday,22,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Aug,Sunday,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Jul,Friday,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Sep,Wednesday,12,41,41,L,Classic,The Greek Pizza
1,1,Jul,Tuesday,19,25.5,25.5,XL,Classic,The Greek Pizza
2,2,Jul,Thursday,11,41,41,L,Classic,The Classic Deluxe Pizza
1,1,Jun,Monday,21,12,12,S,Classic,The Big Meat Pizza
2,3,Jul,Wednesday,13,41.5,62.25,L,Chicken,The Thai Chicken Pizza
2,2,Aug,Friday,19,24,24,S,Classic,The Greek Pizza
1,1,Nov,Monday,17,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Aug,Friday,13,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Aug,Friday,20,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Dec,Thursday,17,25,25,S,Supreme,The Spinach Supreme Pizza
1,1,Sep,Friday,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
3,3,Oct,Wednesday,13,36,36,S,Veggie,The Spinach and Feta Pizza
2,2,Jul,Friday,18,51,51,XL,Classic,The Greek Pizza
1,1,Aug,Friday,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Dec,Monday,11,20.75,20.75,L,Chicken,The California Chicken Pizza
4,4,Dec,Tuesday,13,64,64,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Thursday,19,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Sunday,16,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,2,Dec,Thursday,14,14.75,29.5,M,Veggie,The Four Cheese Pizza
1,1,Aug,Thursday,21,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
3,3,Aug,Tuesday,15,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,Feb,Monday,22,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
2,2,Jan,Saturday,18,40.5,40.5,L,Veggie,The Mexicana Pizza
2,2,Apr,Friday,12,32,32,M,Veggie,The Vegetables + Vegetables Pizza
4,4,Apr,Thursday,18,48,48,S,Classic,The Classic Deluxe Pizza
1,1,May,Sunday,12,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Jun,Thursday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
3,3,Mar,Tuesday,14,37.5,37.5,M,Classic,The Pepperoni Pizza
3,3,May,Monday,12,38.25,38.25,S,Chicken,The Thai Chicken Pizza
1,1,Jun,Tuesday,14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Jan,Saturday,17,36.75,36.75,S,Supreme,The Sicilian Pizza
2,2,Feb,Monday,18,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,May,Saturday,16,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Jan,Sunday,18,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,May,Tuesday,18,37,37,L,Veggie,The Five Cheese Pizza
1,1,Jan,Wednesday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
3,3,Jan,Tuesday,16,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Friday,11,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,May,Sunday,17,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Feb,Saturday,18,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,Feb,Monday,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
3,3,Jan,Saturday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,Jun,Tuesday,20,12.5,12.5,S,Supreme,The Italian Supreme Pizza
2,2,Mar,Tuesday,19,24,24,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Mar,Monday,12,33.5,33.5,M,Chicken,The Chicken Pesto Pizza
1,1,Jun,Sunday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Jun,Tuesday,15,33,33,M,Supreme,The Pepper Salami Pizza
1,1,Jan,Wednesday,21,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Mar,Tuesday,13,25.5,25.5,XL,Classic,The Greek Pizza
2,2,May,Monday,12,33,33,M,Supreme,The Pepper Salami Pizza
2,2,Jun,Friday,22,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,Mar,Wednesday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
3,3,Mar,Friday,12,36,36,S,Veggie,The Spinach and Feta Pizza
4,4,May,Friday,13,49,49,S,Supreme,The Sicilian Pizza
1,1,May,Saturday,15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Tuesday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,Mar,Sunday,17,33.5,33.5,M,Chicken,The Thai Chicken Pizza
3,3,Feb,Thursday,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Saturday,21,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Mar,Thursday,11,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,May,Sunday,13,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,May,Wednesday,17,16,16,M,Classic,The Greek Pizza
1,1,Apr,Saturday,13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Feb,Saturday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Nov,Wednesday,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
3,3,Nov,Sunday,13,48.75,48.75,M,Supreme,The Sicilian Pizza
1,1,Sep,Saturday,20,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,Nov,Friday,16,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Dec,Thursday,17,33,33,M,Supreme,The Spinach Supreme Pizza
3,3,Jul,Friday,21,37.5,37.5,S,Veggie,The Spinach Pesto Pizza
1,1,Oct,Thursday,15,16,16,M,Classic,The Greek Pizza
1,1,Nov,Friday,22,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Dec,Tuesday,21,12,12,S,Classic,The Greek Pizza
5,5,Dec,Tuesday,16,103.75,103.75,L,Supreme,The Spicy Italian Pizza
1,1,Jul,Wednesday,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
5,5,Jul,Thursday,17,80,80,M,Veggie,The Mexicana Pizza
3,3,Nov,Friday,13,60.75,60.75,L,Veggie,The Spinach and Feta Pizza
1,1,Oct,Friday,17,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Jul,Thursday,11,12,12,S,Classic,The Napolitana Pizza
2,2,Jul,Saturday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Aug,Wednesday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,Oct,Thursday,15,24,24,S,Classic,The Napolitana Pizza
2,2,Dec,Tuesday,13,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,Jul,Sunday,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
6,7,Jul,Thursday,13,72,84,S,Classic,The Big Meat Pizza
1,1,Aug,Friday,22,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jul,Monday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
3,3,Nov,Thursday,13,48,48,M,Veggie,The Spinach and Feta Pizza
1,1,Oct,Wednesday,16,20.5,20.5,L,Classic,The Greek Pizza
1,1,Nov,Monday,15,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Sep,Saturday,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
4,4,Jul,Saturday,18,67,67,M,Chicken,The Barbecue Chicken Pizza
2,3,Sep,Friday,14,24,36,S,Classic,The Classic Deluxe Pizza
1,1,Nov,Wednesday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Oct,Thursday,21,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jul,Saturday,14,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Jul,Wednesday,12,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Sep,Tuesday,20,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Jul,Friday,18,37.5,37.5,M,Classic,The Pepperoni Pizza
4,4,Oct,Thursday,13,81,81,L,Supreme,The Sicilian Pizza
3,3,Dec,Wednesday,13,37.5,37.5,M,Classic,The Pepperoni Pizza
2,2,Jun,Tuesday,12,25,25,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Sep,Saturday,16,33,33,M,Supreme,The Italian Supreme Pizza
1,1,Oct,Tuesday,14,16,16,M,Classic,The Greek Pizza
2,2,Oct,Saturday,12,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Jul,Wednesday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Jun,Tuesday,16,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,Jul,Wednesday,13,41.5,41.5,L,Supreme,The Spicy Italian Pizza
3,3,Nov,Monday,12,48.75,48.75,M,Supreme,The Sicilian Pizza
1,1,Sep,Wednesday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Sep,Saturday,11,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,3,Dec,Saturday,13,24.5,36.75,S,Supreme,The Sicilian Pizza
2,2,Dec,Saturday,17,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Dec,Saturday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Dec,Thursday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Dec,Wednesday,14,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,Jun,Monday,17,12,12,S,Classic,The Napolitana Pizza
3,3,May,Thursday,12,60.75,60.75,L,Veggie,The Spinach and Feta Pizza
1,1,Jan,Friday,20,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Mar,Tuesday,11,24,24,S,Classic,The Big Meat Pizza
1,1,Apr,Tuesday,19,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Jun,Saturday,12,21,21,S,Classic,The Hawaiian Pizza
2,2,May,Thursday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,Mar,Friday,16,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Tuesday,19,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
4,5,May,Friday,20,48,60,S,Classic,The Big Meat Pizza
4,4,Jan,Tuesday,13,67,67,M,Chicken,The California Chicken Pizza
1,1,Jun,Thursday,12,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Jun,Thursday,12,12,12,S,Veggie,The Mexicana Pizza
2,2,Apr,Tuesday,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Monday,13,16,16,M,Veggie,The Green Garden Pizza
1,1,Jun,Monday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,Jan,Friday,17,31.5,31.5,S,Classic,The Hawaiian Pizza
1,1,Apr,Thursday,13,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,Apr,Friday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
3,3,Mar,Tuesday,17,62.25,62.25,L,Supreme,The Italian Supreme Pizza
2,2,May,Saturday,17,32,32,M,Classic,The Classic Deluxe Pizza
1,1,May,Saturday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Sunday,11,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
3,3,Feb,Friday,17,36,36,S,Classic,The Big Meat Pizza
1,1,Apr,Thursday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jun,Wednesday,13,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Feb,Wednesday,21,16,16,M,Veggie,The Mediterranean Pizza
2,2,Jun,Tuesday,13,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Feb,Sunday,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,Jan,Saturday,19,19.5,19.5,S,Classic,The Pepperoni Pizza
2,2,Mar,Saturday,15,25,25,M,Classic,The Pepperoni Pizza
1,1,May,Monday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Mar,Sunday,17,24,24,S,Classic,The Classic Deluxe Pizza
1,1,Feb,Monday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Mar,Friday,15,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Feb,Tuesday,16,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Apr,Thursday,21,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Feb,Wednesday,19,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,Feb,Sunday,21,24,24,S,Veggie,The Green Garden Pizza
2,2,May,Wednesday,19,25,25,S,Supreme,The Prosciutto and Arugula Pizza
3,3,Apr,Monday,18,38.25,38.25,S,Chicken,The Southwest Chicken Pizza
2,2,Jul,Monday,14,35.9,35.9,L,Veggie,The Four Cheese Pizza
3,3,Jul,Wednesday,16,52.5,52.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Sep,Monday,20,24,24,S,Veggie,The Green Garden Pizza
2,2,Oct,Saturday,14,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Sep,Saturday,12,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,Nov,Thursday,12,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Oct,Wednesday,13,16,16,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Nov,Sunday,17,25,25,S,Supreme,The Italian Supreme Pizza
1,1,Jul,Friday,13,12,12,S,Classic,The Napolitana Pizza
2,2,Oct,Sunday,12,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Oct,Thursday,16,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Oct,Saturday,17,48,48,M,Veggie,The Mexicana Pizza
1,1,Sep,Wednesday,13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Jul,Friday,11,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Sunday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jul,Saturday,19,10.5,10.5,S,Classic,The Hawaiian Pizza
3,3,Jul,Friday,14,48,48,M,Classic,The Classic Deluxe Pizza
2,2,Sep,Tuesday,14,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,Aug,Monday,17,37,37,L,Veggie,The Five Cheese Pizza
1,1,Aug,Saturday,11,16,16,M,Veggie,The Spinach and Feta Pizza
2,2,Nov,Monday,20,21,21,S,Classic,The Hawaiian Pizza
2,2,Sep,Saturday,14,30.5,30.5,L,Classic,The Pepperoni Pizza
2,2,Oct,Saturday,13,41,41,L,Classic,The Italian Capocollo Pizza
1,1,Nov,Sunday,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Nov,Friday,18,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Dec,Wednesday,13,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Sep,Sunday,14,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Nov,Tuesday,12,12,12,S,Classic,The Classic Deluxe Pizza
1,1,Jul,Wednesday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Aug,Wednesday,15,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jun,Sunday,16,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Sep,Saturday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Sep,Monday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,Nov,Saturday,17,33,33,M,Supreme,The Italian Supreme Pizza
1,1,Dec,Thursday,14,12,12,S,Classic,The Big Meat Pizza
1,1,Dec,Tuesday,18,12,12,S,Veggie,The Mediterranean Pizza
1,1,Dec,Saturday,16,12,12,S,Classic,The Big Meat Pizza
3,3,Dec,Sunday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Dec,Thursday,13,12,12,S,Classic,The Italian Capocollo Pizza
1,1,Oct,Thursday,11,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Apr,Saturday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,May,Wednesday,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Mar,Thursday,11,12.25,12.25,S,Supreme,The Calabrese Pizza
2,2,May,Wednesday,12,32,32,M,Classic,The Italian Capocollo Pizza
1,1,Jun,Monday,15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
4,5,Apr,Wednesday,12,61,76.25,L,Classic,The Pepperoni Pizza
2,2,Mar,Wednesday,13,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Mar,Monday,13,12,12,S,Classic,The Greek Pizza
4,4,Mar,Tuesday,19,39,39,S,Classic,The Pepperoni Pizza
3,3,Mar,Tuesday,20,60.75,60.75,L,Veggie,The Mexicana Pizza
3,3,Jan,Thursday,12,37.5,37.5,S,Supreme,The Spicy Italian Pizza
2,2,Apr,Wednesday,11,24,24,S,Classic,The Big Meat Pizza
3,3,Jun,Monday,18,31.5,31.5,S,Classic,The Hawaiian Pizza
2,2,Jan,Monday,17,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,May,Thursday,11,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jun,Tuesday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jun,Wednesday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Jun,Tuesday,18,12,12,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Mar,Saturday,13,30.5,30.5,L,Classic,The Pepperoni Pizza
2,2,Mar,Monday,13,25,25,S,Supreme,The Spinach Supreme Pizza
2,2,Mar,Thursday,17,47.3,47.3,S,Supreme,The Brie Carre Pizza
2,2,Apr,Wednesday,20,32,32,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Feb,Wednesday,21,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Monday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Jan,Monday,14,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,May,Friday,17,25,25,S,Supreme,The Spinach Supreme Pizza
1,1,Jan,Saturday,13,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Apr,Wednesday,20,16,16,M,Classic,The Napolitana Pizza
2,2,May,Monday,15,41.5,41.5,L,Chicken,The California Chicken Pizza
3,4,May,Sunday,13,49.5,66,L,Classic,The Hawaiian Pizza
2,2,May,Thursday,12,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,Feb,Wednesday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Mar,Wednesday,20,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Feb,Monday,17,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,May,Monday,11,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Jun,Sunday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Tuesday,20,16,16,M,Classic,The Classic Deluxe Pizza
2,2,May,Thursday,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Thursday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,May,Saturday,19,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,3,Jun,Monday,18,41.5,62.25,L,Supreme,The Spicy Italian Pizza
3,3,May,Friday,17,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,Jan,Tuesday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,May,Monday,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Jan,Wednesday,13,12,12,S,Veggie,The Green Garden Pizza
1,1,Jun,Friday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
3,3,Mar,Tuesday,13,49.5,49.5,L,Classic,The Hawaiian Pizza
1,1,Jan,Wednesday,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Mar,Friday,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Jan,Monday,16,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Feb,Monday,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Mar,Thursday,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Aug,Wednesday,16,41.5,41.5,L,Supreme,The Italian Supreme Pizza
2,2,Aug,Friday,15,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Jul,Thursday,19,12,12,S,Classic,The Italian Capocollo Pizza
4,4,Jul,Tuesday,13,82,82,L,Classic,The Napolitana Pizza
1,1,Aug,Tuesday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
3,3,Jul,Wednesday,17,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,Aug,Tuesday,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Aug,Monday,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Aug,Sunday,12,16,16,M,Veggie,The Mexicana Pizza
2,2,Jul,Tuesday,13,41.5,41.5,L,Supreme,The Pepper Salami Pizza
4,4,Jul,Friday,13,81,81,L,Veggie,The Mexicana Pizza
1,1,Nov,Sunday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Oct,Wednesday,13,32.5,32.5,M,Supreme,The Sicilian Pizza
3,3,Sep,Wednesday,15,33,33,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Oct,Friday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Sep,Thursday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jul,Wednesday,14,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
5,6,Aug,Thursday,14,60,72,S,Classic,The Big Meat Pizza
1,2,Nov,Tuesday,12,9.75,19.5,S,Classic,The Pepperoni Pizza
2,2,Oct,Wednesday,20,33,33,M,Supreme,The Spicy Italian Pizza
2,2,Sep,Wednesday,16,25.5,25.5,S,Chicken,The California Chicken Pizza
2,2,Nov,Wednesday,14,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Jun,Friday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,Jul,Tuesday,19,32,32,M,Classic,The Italian Capocollo Pizza
1,1,Jul,Sunday,19,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Aug,Sunday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Aug,Thursday,11,16,16,M,Veggie,The Mediterranean Pizza
1,1,Oct,Wednesday,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Aug,Tuesday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,Oct,Wednesday,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Sep,Friday,18,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,Oct,Thursday,20,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,Nov,Monday,13,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Nov,Sunday,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Wednesday,12,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jun,Tuesday,11,12.5,12.5,S,Supreme,The Soppressata Pizza
3,3,Aug,Monday,19,36,36,S,Classic,The Big Meat Pizza
1,1,Nov,Wednesday,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
2,2,Nov,Friday,18,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,Jul,Saturday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Aug,Wednesday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Sep,Sunday,13,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,Jul,Tuesday,18,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
3,4,Jul,Friday,11,55.5,74,L,Veggie,The Five Cheese Pizza
2,2,Nov,Wednesday,12,41,41,L,Classic,The Italian Capocollo Pizza
2,2,Nov,Tuesday,19,25,25,S,Supreme,The Spicy Italian Pizza
2,2,Dec,Sunday,19,24,24,S,Veggie,The Spinach and Feta Pizza
1,2,Sep,Friday,11,20.5,41,L,Classic,The Classic Deluxe Pizza
1,1,Nov,Saturday,14,12,12,S,Classic,The Big Meat Pizza
1,1,Oct,Thursday,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
3,3,Dec,Thursday,14,61.5,61.5,L,Classic,The Napolitana Pizza
3,3,Dec,Saturday,19,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Dec,Tuesday,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,Dec,Tuesday,19,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
3,3,Dec,Tuesday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
2,2,Jan,Friday,13,25,25,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Feb,Sunday,19,22,22,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Jan,Saturday,18,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Feb,Friday,13,33,33,M,Supreme,The Italian Supreme Pizza
1,1,Jun,Thursday,12,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,Jun,Tuesday,22,24,24,S,Classic,The Classic Deluxe Pizza
